ENSG00000147443.11	DOK2
ENSG00000243574.1	AC006148.2
ENSG00000151176.6	PLBD2
ENSG00000104228.11	TRIM35
ENSG00000280193.1	AC132219.2
ENSG00000271849.1	MAN2A1-DT
ENSG00000263884.1	AP000845.1
ENSG00000198417.6	MT1F
ENSG00000163694.13	RBM47
ENSG00000259295.5	CSPG4P12
ENSG00000173825.6	TIGD3
ENSG00000225523.2	IGKV6D-21
ENSG00000263961.5	RHEX
ENSG00000270550.1	IGHV3-30
ENSG00000255518.1	RP11-148O21.4
ENSG00000214249.3	CTAGE11P
ENSG00000253811.1	AC136424.2
ENSG00000226819.1	MEIS1-AS3
ENSG00000176531.9	PHLDB3
ENSG00000250896.1	RNPS1P1
ENSG00000185669.5	SNAI3
ENSG00000236190.1	Z82210.1
ENSG00000120820.11	GLT8D2
ENSG00000154930.13	ACSS1
ENSG00000119599.15	DCAF4
ENSG00000197647.10	ZNF433
ENSG00000165238.15	WNK2
ENSG00000182704.7	TSKU
ENSG00000135390.16	ATP5MC2
ENSG00000172548.13	NIPAL4
ENSG00000272316.1	AL021368.2
ENSG00000107518.15	ATRNL1
ENSG00000269793.4	ZIM2-AS1
ENSG00000048545.12	GUCA1A
ENSG00000187479.5	C11orf96
ENSG00000171509.14	RXFP1
ENSG00000187109.12	NAP1L1
ENSG00000258875.4	AL135818.1
ENSG00000251957.1	RNU6-1095P
ENSG00000174233.10	ADCY6
ENSG00000118707.8	TGIF2
ENSG00000147799.10	ARHGAP39
ENSG00000207493.1	SNORA46
ENSG00000229781.1	RRN3P4
ENSG00000214900.7	LINC01588
ENSG00000275791.1	TRBV10-3
ENSG00000260874.4	AC106820.5
ENSG00000100450.11	GZMH
ENSG00000243663.1	RPS4XP14
ENSG00000196705.7	ZNF431
ENSG00000267742.1	SINHCAFP2
ENSG00000258102.2	MAP1LC3B2
ENSG00000257596.1	SCAT2
ENSG00000280149.1	AC004877.2
ENSG00000211724.3	TRBV6-6
ENSG00000196458.9	ZNF605
ENSG00000164885.11	CDK5
ENSG00000151948.10	GLT1D1
ENSG00000124795.13	DEK
ENSG00000152782.15	PANK1
ENSG00000132970.11	WASF3
ENSG00000101082.12	SLA2
ENSG00000259070.4	LINC00639
ENSG00000172716.15	SLFN11
ENSG00000211947.2	IGHV3-21
ENSG00000225093.1	RPL3P7
ENSG00000268364.1	SMC5-AS1
ENSG00000119547.5	ONECUT2
ENSG00000272511.1	RP11-180N14.1
ENSG00000266931.1	AC092651.1
ENSG00000200693.2	U3
ENSG00000272760.1	AC093726.1
ENSG00000152413.13	HOMER1
ENSG00000075213.9	SEMA3A
ENSG00000227620.4	ALG1L8P
ENSG00000075420.11	FNDC3B
ENSG00000160678.10	S100A1
ENSG00000225806.6	AL121917.1
ENSG00000225476.1	MTCO3P5
ENSG00000233732.5	IGHV3OR16-10
ENSG00000239470.3	AC011979.1
ENSG00000258788.3	CKS1BP1
ENSG00000228544.1	CCDC183-AS1
ENSG00000027697.11	IFNGR1
ENSG00000135318.10	NT5E
ENSG00000266768.1	AC016727.1
ENSG00000196616.11	ADH1B
ENSG00000075886.10	TUBA3D
ENSG00000161149.10	TUBA3FP
ENSG00000140521.10	POLG
ENSG00000223583.1	AL513365.1
ENSG00000163161.11	ERCC3
ENSG00000271856.1	LINC01215
ENSG00000253771.4	TPTE2P1
ENSG00000175262.13	C1orf127
ENSG00000270084.1	GAS5-AS1
ENSG00000162415.6	ZSWIM5
ENSG00000205609.11	EIF3CL
ENSG00000177694.13	NAALADL2
ENSG00000126467.9	TSKS
ENSG00000211820.1	TRAV41
ENSG00000109881.15	CCDC34
ENSG00000185532.13	PRKG1
ENSG00000230507.5	RPL7AP8
ENSG00000105202.6	FBL
ENSG00000163394.5	CCKAR
ENSG00000130066.15	SAT1
ENSG00000139508.13	SLC46A3
ENSG00000242515.4	UGT1A10
ENSG00000157613.9	CREB3L1
ENSG00000111252.9	SH2B3
ENSG00000162194.11	LBHD1
ENSG00000196990.7	FAM163B
ENSG00000004534.13	RBM6
ENSG00000115548.15	KDM3A
ENSG00000172046.17	USP19
ENSG00000100739.9	BDKRB1
ENSG00000222009.7	BTBD19
ENSG00000203805.9	PLPP4
ENSG00000226197.2	AL583785.1
ENSG00000172260.12	NEGR1
ENSG00000100997.17	ABHD12
ENSG00000267500.1	ZNF887P
ENSG00000244437.1	IGKV3-15
ENSG00000274031.1	AC092140.2
ENSG00000063046.16	EIF4B
ENSG00000163684.10	RPP14
ENSG00000226007.2	BX005266.2
ENSG00000152990.12	ADGRA3
ENSG00000146700.8	SSC4D
ENSG00000185950.8	IRS2
ENSG00000228150.1	AL357140.2
ENSG00000266783.1	AP005136.3
ENSG00000104635.12	SLC39A14
ENSG00000211968.3	IGHV1-58
ENSG00000113048.15	MRPS27
ENSG00000007933.11	FMO3
ENSG00000239855.1	IGKV1-6
ENSG00000167945.1	PRR25
ENSG00000102870.5	ZNF629
ENSG00000102309.11	PIN4
ENSG00000126062.3	TMEM115
ENSG00000108963.16	DPH1
ENSG00000177600.7	RPLP2
ENSG00000204860.4	FAM201A
ENSG00000072042.11	RDH11
ENSG00000211796.1	TRAV16
ENSG00000179921.13	GPBAR1
ENSG00000227403.1	LINC01806
ENSG00000049192.13	ADAMTS6
ENSG00000273394.1	AC128687.2
ENSG00000267327.1	AC009271.1
ENSG00000072954.5	TMEM38A
ENSG00000270705.1	AL161669.2
ENSG00000117281.14	CD160
ENSG00000235072.2	ARNILA
ENSG00000104884.13	ERCC2
ENSG00000251095.5	AC093866.1
ENSG00000255440.1	AP001085.1
ENSG00000263815.2	RN7SL426P
ENSG00000138032.19	PPM1B
ENSG00000268204.1	AC008763.1
ENSG00000234393.1	AL592546.2
ENSG00000111203.10	ITFG2
ENSG00000233476.3	EEF1A1P6
ENSG00000090470.13	PDCD7
ENSG00000099337.4	KCNK6
ENSG00000253223.1	AC110998.1
ENSG00000140284.9	SLC27A2
ENSG00000067842.16	ATP2B3
ENSG00000243238.1	IGKV2-30
ENSG00000188004.8	SNHG28
ENSG00000160224.15	AIRE
ENSG00000188315.6	C3orf62
ENSG00000204475.8	NCR3
ENSG00000167850.3	CD300C
ENSG00000211807.3	TRAV26-1
ENSG00000229646.2	AL109914.1
ENSG00000219481.9	NBPF1
ENSG00000233878.1	AC073133.2
ENSG00000261740.4	BOLA2-SMG1P6
ENSG00000156414.17	TDRD9
ENSG00000224596.6	ZMIZ1-AS1
ENSG00000117751.16	PPP1R8
ENSG00000155827.10	RNF20
ENSG00000226002.1	GTF2IP14
ENSG00000241839.8	PLEKHO2
ENSG00000187288.9	CIDEC
ENSG00000224116.5	INHBA-AS1
ENSG00000261173.1	AC018845.3
ENSG00000255639.2	AC005833.1
ENSG00000130768.13	SMPDL3B
ENSG00000273492.4	AP000229.1
ENSG00000267855.4	NDUFA7
ENSG00000281392.1	LINC00506
ENSG00000147421.16	HMBOX1
ENSG00000226777.6	FAM30A
ENSG00000148484.16	RSU1
ENSG00000237422.1	AL158071.3
ENSG00000207279.1	SNORD116-24
ENSG00000010327.9	STAB1
ENSG00000221656.1	MIR1225
ENSG00000018280.15	SLC11A1
ENSG00000273542.1	H4C12
ENSG00000269693.1	AC010422.6
ENSG00000269713.6	NBPF9
ENSG00000181982.16	CCDC149
ENSG00000162618.11	ADGRL4
ENSG00000204789.4	ZNF204P
ENSG00000271989.1	AL139424.1
ENSG00000274376.3	ADAMTS7P1
ENSG00000110777.10	POU2AF1
ENSG00000103855.16	CD276
ENSG00000259706.1	HSP90B2P
ENSG00000215256.3	DHRS4-AS1
ENSG00000224137.1	LINC01857
ENSG00000104447.10	TRPS1
ENSG00000187862.10	TTC24
ENSG00000105516.9	DBP
ENSG00000198574.5	SH2D1B
ENSG00000211716.2	TRBV9
ENSG00000226472.6	AC008013.1
ENSG00000255071.2	SAA2-SAA4
ENSG00000130052.12	STARD8
ENSG00000176971.3	FIBIN
ENSG00000232973.10	CYP1B1-AS1
ENSG00000229043.2	ZFAND2A-DT
ENSG00000101883.4	RHOXF1
ENSG00000243207.5	PPAN-P2RY11
ENSG00000239930.2	AP001625.3
ENSG00000133874.1	RNF122
ENSG00000079435.8	LIPE
ENSG00000204872.3	NAT8B
ENSG00000142149.7	HUNK
ENSG00000131969.13	ABHD12B
ENSG00000169093.13	ASMTL
ENSG00000203739.3	PRDX6-AS1
ENSG00000058085.13	LAMC2
ENSG00000196366.3	C9orf163
ENSG00000204650.12	LINC02210
ENSG00000123989.12	CHPF
ENSG00000179988.12	PSTK
ENSG00000140830.7	TXNL4B
ENSG00000110660.13	SLC35F2
ENSG00000226686.6	LINC01535
ENSG00000087299.10	L2HGDH
ENSG00000135047.13	CTSL
ENSG00000267607.1	AC011511.5
ENSG00000138356.12	AOX1
ENSG00000264349.1	MIR4258
ENSG00000129667.11	RHBDF2
ENSG00000274565.1	AC080038.1
ENSG00000137573.12	SULF1
ENSG00000220685.3	AL139094.1
ENSG00000269289.4	AC011503.1
ENSG00000145685.12	LHFPL2
ENSG00000280037.1	AC092653.2
ENSG00000197111.14	PCBP2
ENSG00000037757.12	MRI1
ENSG00000172346.13	CSDC2
ENSG00000180815.13	MAP3K15
ENSG00000110721.10	CHKA
ENSG00000182798.9	MAGEB17
ENSG00000146374.12	RSPO3
ENSG00000186073.10	CDIN1
ENSG00000177234.7	LINC01561
ENSG00000233175.2	AC008105.1
ENSG00000068120.13	COASY
ENSG00000186281.11	GPAT2
ENSG00000213640.3	EEF1DP4
ENSG00000227160.2	THEM7P
ENSG00000101343.13	CRNKL1
ENSG00000167965.16	MLST8
ENSG00000167617.2	CDC42EP5
ENSG00000274827.3	LINC01297
ENSG00000177337.6	DLGAP1-AS1
ENSG00000196263.6	ZNF471
ENSG00000023445.12	BIRC3
ENSG00000167380.15	ZNF226
ENSG00000125618.15	PAX8
ENSG00000056487.14	PHF21B
ENSG00000279494.1	AL117328.2
ENSG00000135596.16	MICAL1
ENSG00000133019.10	CHRM3
ENSG00000116824.4	CD2
ENSG00000005436.12	GCFC2
ENSG00000186416.11	NKRF
ENSG00000133243.7	BTBD2
ENSG00000239335.4	LLPH-DT
ENSG00000278126.1	AC139768.1
ENSG00000204179.9	PTPN20
ENSG00000235330.2	RPL12P25
ENSG00000257337.5	AC068888.1
ENSG00000197106.6	SLC6A17
ENSG00000230630.2	DNM3OS
ENSG00000213860.4	RPL21P75
ENSG00000227888.4	FAM66A
ENSG00000140279.11	DUOX2
ENSG00000145536.14	ADAMTS16
ENSG00000133740.9	E2F5
ENSG00000177076.5	ACER2
ENSG00000239306.4	RBM14
ENSG00000232040.2	ZBED9
ENSG00000141738.12	GRB7
ENSG00000184012.10	TMPRSS2
ENSG00000257322.4	AC138123.1
ENSG00000226261.1	PIMREGP1
ENSG00000246316.6	AC010230.1
ENSG00000124743.5	KLHL31
ENSG00000228315.10	GUSBP11
ENSG00000226870.2	BX276092.2
ENSG00000132274.14	TRIM22
ENSG00000223764.2	LINC02593
ENSG00000109452.11	INPP4B
ENSG00000179954.13	SSC5D
ENSG00000204947.7	ZNF425
ENSG00000180425.9	C11orf71
ENSG00000136811.15	ODF2
ENSG00000244692.3	RN7SL724P
ENSG00000140481.12	CCDC33
ENSG00000081026.17	MAGI3
ENSG00000236229.1	VEZF1P1
ENSG00000180592.15	SKIDA1
ENSG00000171291.7	ZNF439
ENSG00000175224.15	ATG13
ENSG00000104897.8	SF3A2
ENSG00000165029.14	ABCA1
ENSG00000224322.1	AC004009.1
ENSG00000136240.8	KDELR2
ENSG00000222047.7	C10orf55
ENSG00000253853.1	AC246817.1
ENSG00000236569.3	HNRNPA1P73
ENSG00000235111.1	Z97192.3
ENSG00000251216.1	AC106895.2
ENSG00000244405.6	ETV5
ENSG00000263072.4	ZNF213-AS1
ENSG00000254860.4	TMEM9B-AS1
ENSG00000271643.1	AC112220.2
ENSG00000132286.10	TIMM10B
ENSG00000167202.10	TBC1D2B
ENSG00000240204.2	SMKR1
ENSG00000107831.11	FGF8
ENSG00000135945.8	REV1
ENSG00000245975.2	AC090515.2
ENSG00000108883.11	EFTUD2
ENSG00000115361.6	ACADL
ENSG00000165792.16	METTL17
ENSG00000229744.1	SDHDP5
ENSG00000235734.4	HMGN1P36
ENSG00000100346.16	CACNA1I
ENSG00000225265.1	TAF1A-AS1
ENSG00000168710.16	AHCYL1
ENSG00000278175.2	GLIDR
ENSG00000241755.1	IGKV1-9
ENSG00000124596.15	OARD1
ENSG00000116874.10	WARS2
ENSG00000181789.13	COPG1
ENSG00000135218.16	CD36
ENSG00000177181.13	RIMKLA
ENSG00000204174.5	NPY4R
ENSG00000214975.4	PPIAP29
ENSG00000270361.1	AL451085.1
ENSG00000179397.16	CATSPERE
ENSG00000170903.9	MSANTD4
ENSG00000201483.1	Y_RNA
ENSG00000272465.1	AL031768.1
ENSG00000266274.2	RN7SL138P
ENSG00000141127.13	PRPSAP2
ENSG00000148795.5	CYP17A1
ENSG00000146966.11	DENND2A
ENSG00000255692.1	AC002563.1
ENSG00000163612.10	FAM86KP
ENSG00000176953.9	NFATC2IP
ENSG00000211973.2	IGHV1-69
ENSG00000163735.6	CXCL5
ENSG00000250486.3	FAM218A
ENSG00000141026.5	MED9
ENSG00000176182.5	MYPOP
ENSG00000078043.14	PIAS2
ENSG00000186889.8	TMEM17
ENSG00000066044.12	ELAVL1
ENSG00000082781.10	ITGB5
ENSG00000280693.1	SH3PXD2A-AS1
ENSG00000120784.14	ZFP30
ENSG00000256591.4	AP003108.2
ENSG00000147251.14	DOCK11
ENSG00000185065.6	AC000068.1
ENSG00000160408.13	ST6GALNAC6
ENSG00000280022.1	AC126544.1
ENSG00000101850.11	GPR143
ENSG00000146477.5	SLC22A3
ENSG00000273061.1	CDC37L1-DT
ENSG00000150048.9	CLEC1A
ENSG00000106261.15	ZKSCAN1
ENSG00000176209.10	SMIM19
ENSG00000067798.12	NAV3
ENSG00000136628.16	EPRS1
ENSG00000271830.1	AC012213.4
ENSG00000173272.12	MZT2A
ENSG00000244575.3	IGKV1-27
ENSG00000222033.1	LINC01124
ENSG00000185386.13	MAPK11
ENSG00000132359.12	RAP1GAP2
ENSG00000226644.4	AL121899.1
ENSG00000246863.2	GPR176-DT
ENSG00000196284.12	SUPT3H
ENSG00000157191.18	NECAP2
ENSG00000062485.17	CS
ENSG00000237436.1	CAMTA1-DT
ENSG00000156853.10	ZNF689
ENSG00000230709.1	AC104024.1
ENSG00000264107.1	AC138207.2
ENSG00000196781.12	TLE1
ENSG00000232046.5	LINC01798
ENSG00000038274.15	MAT2B
ENSG00000237756.1	AL592435.1
ENSG00000083896.11	YTHDC1
ENSG00000147573.15	TRIM55
ENSG00000255153.1	TOLLIP-AS1
ENSG00000211967.3	IGHV3-53
ENSG00000182329.9	KIAA2012
ENSG00000187595.13	ZNF385C
ENSG00000151445.14	VIPAS39
ENSG00000281205.1	LINC00950
ENSG00000268533.1	AC003002.2
ENSG00000213297.7	ZNF625-ZNF20
ENSG00000089220.4	PEBP1
ENSG00000079691.16	CARMIL1
ENSG00000279406.1	AL359183.1
ENSG00000162849.14	KIF26B
ENSG00000278535.3	DHRS11
ENSG00000107164.15	FUBP3
ENSG00000148814.16	LRRC27
ENSG00000144746.6	ARL6IP5
ENSG00000234750.1	AC012618.2
ENSG00000147475.13	ERLIN2
ENSG00000235916.1	MRPS18CP7
ENSG00000073803.12	MAP3K13
ENSG00000237281.1	CATIP-AS2
ENSG00000110492.14	MDK
ENSG00000239779.5	WBP1
ENSG00000187808.4	SOWAHD
ENSG00000177707.9	NECTIN3
ENSG00000133983.13	COX16
ENSG00000054356.12	PTPRN
ENSG00000182541.16	LIMK2
ENSG00000234031.1	RPS3AP44
ENSG00000274483.1	AC132812.1
ENSG00000198890.7	PRMT6
ENSG00000125746.13	EML2
ENSG00000255966.1	AC006064.3
ENSG00000139597.15	N4BP2L1
ENSG00000243710.6	CFAP57
ENSG00000203362.2	POLH-AS1
ENSG00000227039.5	ITGB2-AS1
ENSG00000134077.14	THUMPD3
ENSG00000179335.17	CLK3
ENSG00000160883.9	HK3
ENSG00000130175.8	PRKCSH
ENSG00000100167.18	SEPTIN3
ENSG00000259397.3	AC021231.2
ENSG00000273045.4	C2orf15
ENSG00000226330.1	AL606489.1
ENSG00000248455.4	LINC02217
ENSG00000266283.1	AC091588.3
ENSG00000242265.4	PEG10
ENSG00000178950.15	GAK
ENSG00000266964.4	FXYD1
ENSG00000082898.15	XPO1
ENSG00000186603.5	HPDL
ENSG00000159685.9	CHCHD6
ENSG00000039650.8	PNKP
ENSG00000271976.1	AC012467.2
ENSG00000169857.6	AVEN
ENSG00000250882.1	AC010261.1
ENSG00000086730.15	LAT2
ENSG00000232316.1	LINC02518
ENSG00000125885.12	MCM8
ENSG00000177728.13	TMEM94
ENSG00000211714.3	TRBV7-3
ENSG00000255234.4	AP000446.1
ENSG00000006015.16	REX1BD
ENSG00000266947.1	AC022916.1
ENSG00000206674.1	RNU6-945P
ENSG00000169398.18	PTK2
ENSG00000265683.1	SYPL1P2
ENSG00000275966.1	AC110285.6
ENSG00000167986.12	DDB1
ENSG00000227363.1	AC019172.2
ENSG00000136114.14	THSD1
ENSG00000077514.7	POLD3
ENSG00000076984.16	MAP2K7
ENSG00000163904.11	SENP2
ENSG00000104267.8	CA2
ENSG00000088340.14	FER1L4
ENSG00000042813.6	ZPBP
ENSG00000233893.1	EZR-AS1
ENSG00000198863.6	RUNDC1
ENSG00000253741.1	LNCOC1
ENSG00000165682.13	CLEC1B
ENSG00000225210.4	DUXAP9
ENSG00000261600.1	AC233266.2
ENSG00000241956.8	AC109466.1
ENSG00000275395.3	FCGBP
ENSG00000125901.5	MRPS26
ENSG00000259072.1	AL355835.1
ENSG00000258168.4	AC025569.1
ENSG00000178460.16	MCMDC2
ENSG00000145103.11	ILDR1
ENSG00000204228.3	HSD17B8
ENSG00000161642.16	ZNF385A
ENSG00000100441.8	KHNYN
ENSG00000235884.3	LINC00941
ENSG00000281490.1	CICP14
ENSG00000257159.1	AC084033.1
ENSG00000206177.5	HBM
ENSG00000123500.8	COL10A1
ENSG00000167196.12	FBXO22
ENSG00000123352.16	SPATS2
ENSG00000272263.1	AC034198.2
ENSG00000178764.7	ZHX2
ENSG00000171962.16	DRC3
ENSG00000167699.12	GLOD4
ENSG00000249388.1	AC023794.2
ENSG00000213621.3	RPSAP54
ENSG00000181894.13	ZNF329
ENSG00000173559.11	NABP1
ENSG00000154721.13	JAM2
ENSG00000215021.7	PHB2
ENSG00000254485.4	AC026191.1
ENSG00000213865.6	C8orf44
ENSG00000163050.15	COQ8A
ENSG00000146856.13	AGBL3
ENSG00000198178.9	CLEC4C
ENSG00000275710.1	AC007485.1
ENSG00000138316.9	ADAMTS14
ENSG00000132570.13	PCBD2
ENSG00000274505.1	Metazoa_SRP
ENSG00000089169.13	RPH3A
ENSG00000183458.12	PKD1P3
ENSG00000104219.11	ZDHHC2
ENSG00000130762.13	ARHGEF16
ENSG00000137269.13	LRRC1
ENSG00000272986.1	AC009570.1
ENSG00000260302.1	LINC01882
ENSG00000242600.5	MBL1P
ENSG00000185989.10	RASA3
ENSG00000261126.6	RBFADN
ENSG00000242952.1	RPSAP3
ENSG00000148426.11	PROSER2
ENSG00000154122.11	ANKH
ENSG00000189079.14	ARID2
ENSG00000214973.3	CHCHD3P3
ENSG00000280160.1	AC135050.7
ENSG00000248367.1	AC008610.1
ENSG00000248121.7	SMURF2P1
ENSG00000165695.8	AK8
ENSG00000185664.13	PMEL
ENSG00000251226.1	LINC02714
ENSG00000256234.1	AC022509.2
ENSG00000255305.1	AP004607.7
ENSG00000181754.6	AMIGO1
ENSG00000258847.1	AL391261.1
ENSG00000250182.3	EEF1A1P13
ENSG00000170629.13	DPY19L2P2
ENSG00000143627.16	PKLR
ENSG00000279659.1	AL451064.2
ENSG00000178015.4	GPR150
ENSG00000167085.10	PHB
ENSG00000107796.11	ACTA2
ENSG00000176715.14	ACSF3
ENSG00000181690.6	PLAG1
ENSG00000244485.1	RPL18P13
ENSG00000273824.1	AC008033.3
ENSG00000271020.1	AC112220.2
ENSG00000227992.1	AC108463.1
ENSG00000129646.12	QRICH2
ENSG00000265158.1	LRRC37A7P
ENSG00000224060.3	ARSLP1
ENSG00000204991.9	SPIRE2
ENSG00000242208.1	RPL5P29
ENSG00000103253.16	HAGHL
ENSG00000168491.8	CCDC110
ENSG00000150637.7	CD226
ENSG00000176236.6	RPP38-DT
ENSG00000276476.2	LINC00540
ENSG00000269640.4	CTD-2521M24.9
ENSG00000103335.18	PIEZO1
ENSG00000180767.8	CHST13
ENSG00000122870.10	BICC1
ENSG00000273176.1	AL008635.1
ENSG00000249646.2	OR7E94P
ENSG00000277503.1	AC016730.2
ENSG00000103642.10	LACTB
ENSG00000162267.11	ITIH3
ENSG00000180901.9	KCTD2
ENSG00000197837.3	H4-16
ENSG00000162227.6	TAF6L
ENSG00000258561.1	AL359232.1
ENSG00000112306.7	RPS12
ENSG00000165121.10	AL353743.1
ENSG00000279307.1	NDUFAF2P1
ENSG00000113597.16	TRAPPC13
ENSG00000220201.6	ZGLP1
ENSG00000174721.9	FGFBP3
ENSG00000220660.2	AL023284.3
ENSG00000227210.1	AC079145.1
ENSG00000101181.16	MTG2
ENSG00000267219.1	AC010504.1
ENSG00000170476.14	MZB1
ENSG00000135097.5	MSI1
ENSG00000104112.7	SCG3
ENSG00000162368.12	CMPK1
ENSG00000273796.1	BX322562.1
ENSG00000167136.6	ENDOG
ENSG00000236053.1	LINC01067
ENSG00000182742.5	HOXB4
ENSG00000107984.8	DKK1
ENSG00000261168.1	AL592424.1
ENSG00000116478.10	HDAC1
ENSG00000255284.1	AP006621.3
ENSG00000153561.11	RMND5A
ENSG00000004468.11	CD38
ENSG00000114646.8	CSPG5
ENSG00000230071.2	RPL4P6
ENSG00000176248.8	ANAPC2
ENSG00000254220.1	IGKV2D-18
ENSG00000184032.2	KRTAP20-2
ENSG00000240392.1	RPL9P3
ENSG00000184160.7	ADRA2C
ENSG00000163513.16	TGFBR2
ENSG00000105726.15	ATP13A1
ENSG00000253123.3	AC091182.1
ENSG00000176678.5	FOXL1
ENSG00000142871.14	CCN1
ENSG00000172244.7	C5orf34
ENSG00000129354.10	AP1M2
ENSG00000117322.15	CR2
ENSG00000225051.5	HMGB3P22
ENSG00000149257.12	SERPINH1
ENSG00000168887.9	C2orf68
ENSG00000109193.9	SULT1E1
ENSG00000134684.9	YARS1
ENSG00000068831.17	RASGRP2
ENSG00000251474.5	RPL32P3
ENSG00000238258.1	AL121748.1
ENSG00000132749.9	TESMIN
ENSG00000165197.4	VEGFD
ENSG00000250762.1	Z99943.2
ENSG00000108691.8	CCL2
ENSG00000100150.15	DEPDC5
ENSG00000165584.14	SSX3
ENSG00000258181.1	AC008083.3
ENSG00000233968.5	AL157895.1
ENSG00000161558.9	TMEM143
ENSG00000270049.1	AC009061.2
ENSG00000111445.12	RFC5
ENSG00000254614.2	AP003068.2
ENSG00000168152.11	THAP9
ENSG00000183864.4	TOB2
ENSG00000100889.10	PCK2
ENSG00000171811.11	CFAP46
ENSG00000271367.1	AL034374.1
ENSG00000268316.1	AC006272.1
ENSG00000275088.1	AC026469.1
ENSG00000180769.7	WDFY3-AS2
ENSG00000153902.12	LGI4
ENSG00000129103.16	SUMF2
ENSG00000274173.1	AL035661.1
ENSG00000253608.1	AC022915.2
ENSG00000100296.12	THOC5
ENSG00000125534.8	PPDPF
ENSG00000124171.7	PARD6B
ENSG00000149090.10	PAMR1
ENSG00000005102.11	MEOX1
ENSG00000274536.3	MIR223HG
ENSG00000168454.11	TXNDC2
ENSG00000172840.5	PDP2
ENSG00000205482.8	SPDYE18
ENSG00000197363.8	ZNF517
ENSG00000224321.1	RPL12P14
ENSG00000103197.15	TSC2
ENSG00000188783.5	PRELP
ENSG00000213886.3	UBD
ENSG00000197296.5	FITM2
ENSG00000115008.5	IL1A
ENSG00000267606.1	AC006116.8
ENSG00000137507.10	LRRC32
ENSG00000135898.8	GPR55
ENSG00000166311.8	SMPD1
ENSG00000119977.19	TCTN3
ENSG00000143184.4	XCL1
ENSG00000101493.9	ZNF516
ENSG00000040341.16	STAU2
ENSG00000116205.9	TCEANC2
ENSG00000006062.12	MAP3K14
ENSG00000223459.5	TCAF1P1
ENSG00000230945.1	LINC01507
ENSG00000011465.15	DCN
ENSG00000114374.11	USP9Y
ENSG00000176692.5	FOXC2
ENSG00000278385.1	AC121338.2
ENSG00000137462.6	TLR2
ENSG00000132465.9	JCHAIN
ENSG00000170927.13	PKHD1
ENSG00000160284.13	SPATC1L
ENSG00000164465.17	DCBLD1
ENSG00000143842.13	SOX13
ENSG00000228906.1	AL353804.1
ENSG00000206832.1	RNU6V
ENSG00000263400.5	TMEM220-AS1
ENSG00000275805.1	AC090206.1
ENSG00000109084.12	TMEM97
ENSG00000179774.8	ATOH7
ENSG00000182551.12	ADI1
ENSG00000211649.3	IGLV7-46
ENSG00000269997.1	AC068790.3
ENSG00000158747.12	NBL1
ENSG00000200893.1	RNU6-944P
ENSG00000137414.5	FAM8A1
ENSG00000197993.6	KEL
ENSG00000110063.7	DCPS
ENSG00000212242.1	RNA5SP219
ENSG00000215277.7	RNF212B
ENSG00000163001.10	CFAP36
ENSG00000135845.8	PIGC
ENSG00000178248.11	FAM230I
ENSG00000143429.8	LSP1P4
ENSG00000276557.1	TRBV18
ENSG00000199900.1	RNA5SP463
ENSG00000105427.8	CNFN
ENSG00000101265.14	RASSF2
ENSG00000166984.10	TCP10L2
ENSG00000255478.1	AP000944.1
ENSG00000236913.1	RPS13P3
ENSG00000159200.16	RCAN1
ENSG00000149328.13	GLB1L2
ENSG00000153789.11	CIBAR2
ENSG00000234745.8	HLA-B
ENSG00000196576.13	PLXNB2
ENSG00000213152.5	RPL7AP60
ENSG00000233016.5	SNHG7
ENSG00000182557.6	SPNS3
ENSG00000164318.16	EGFLAM
ENSG00000164236.10	ANKRD33B
ENSG00000267567.1	AC008736.2
ENSG00000104980.6	TIMM44
ENSG00000236283.2	AC019197.1
ENSG00000134545.12	KLRC1
ENSG00000155893.10	PXYLP1
ENSG00000230499.1	AC108463.2
ENSG00000235377.1	AL158047.1
ENSG00000179965.10	ZNF771
ENSG00000141837.17	CACNA1A
ENSG00000007866.17	TEAD3
ENSG00000183281.13	PLGLB1
ENSG00000276566.1	IGKV1D-13
ENSG00000136104.17	RNASEH2B
ENSG00000234072.1	AC074117.1
ENSG00000253359.1	IGHV3-37
ENSG00000280311.1	AC131212.4
ENSG00000255690.2	TRIL
ENSG00000132664.10	POLR3F
ENSG00000099849.13	RASSF7
ENSG00000267272.4	LINC01140
ENSG00000167074.13	TEF
ENSG00000159921.13	GNE
ENSG00000161847.12	RAVER1
ENSG00000095970.15	TREM2
ENSG00000165629.18	ATP5F1C
ENSG00000137100.14	DCTN3
ENSG00000184497.11	TMEM255B
ENSG00000132563.14	REEP2
ENSG00000177042.13	TMEM80
ENSG00000070950.8	RAD18
ENSG00000203791.12	EEF1AKMT2
ENSG00000275747.1	IGHV3-79
ENSG00000253901.1	AC103409.1
ENSG00000274874.1	AC068790.8
ENSG00000129946.9	SHC2
ENSG00000225684.3	FAM225B
ENSG00000228716.5	DHFR
ENSG00000002745.11	WNT16
ENSG00000279852.1	AC083964.2
ENSG00000162409.9	PRKAA2
ENSG00000231769.2	AL035701.1
ENSG00000274723.1	AC079906.1
ENSG00000233098.7	CCDC144NL-AS1
ENSG00000189306.9	RRP7A
ENSG00000141526.13	SLC16A3
ENSG00000186417.12	GLDN
ENSG00000141012.11	GALNS
ENSG00000205542.9	TMSB4X
ENSG00000197043.12	ANXA6
ENSG00000227846.1	UGT1A11P
ENSG00000200170.1	Y_RNA
ENSG00000263050.1	AC090617.5
